video_id,comment_id,parent_comment_id,author,comment_text,likes,comment_published_at,updated_at,reply_count,comment_type,title,channel_title,video_published_at,query,clean_text,tokens,neg,neu,pos,compound,sentiment_label,party
D3SpZmPDR0A,UgyTk6joxkMNrtMfCmp4AaABAg,,@vinothkumarbbsva5238,Neenga adatha dmk nu thonudhu...,0,2026-03-02T18:21:05Z,2026-03-02T18:21:05Z,0,top_level,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,neenga adatha DMK thonudhu,"['neenga', 'adatha', 'DMK', 'thonudhu']",0.0,1.0,0.0,0.0,Neutral,DMK
D3SpZmPDR0A,Ugz1TvRGG5B5w4fC1gV4AaABAg,,@ramachandranpadmini9164,Tvk,0,2026-04-26T02:09:19Z,2026-04-26T02:09:19Z,0,top_level,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,TVK,['TVK'],0.0,1.0,0.0,0.0,Neutral,TVK
D3SpZmPDR0A,UgxBkFIdHjO_MnGRR9F4AaABAg,,@princegautamreddyvlogs2325,Thamilanaadu friends  please vots  for bjp hindu paarty,1,2026-04-05T01:59:15Z,2026-04-05T01:59:15Z,0,top_level,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,thamilanaadu friends please vots BJP hindu paarty,"['thamilanaadu', 'friends', 'please', 'vots', 'BJP', 'hindu', 'paarty']",0.0,0.481,0.519,0.6597,Positive,BJP
D3SpZmPDR0A,UgwM2py5VP5dAzzq0_54AaABAg.AUhIvpEiXzeAVwMnyG-JiH,UgwM2py5VP5dAzzq0_54AaABAg,@whatzit9459,​@Akash-xe3unYou still can't understand? See how he behaves in public. No election manifesto. No plan to improve TN. Only DMK bashing.,0,2026-04-23T07:54:47Z,2026-04-23T07:54:47Z,0,reply,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,akash xe3unyou still understand see behaves public election manifesto plan improve DMK bashing,"['akash', 'xe3unyou', 'still', 'understand', 'see', 'behaves', 'public', 'election', 'manifesto', 'plan', 'improve', 'DMK', 'bashing']",0.0,0.805,0.195,0.4404,Positive,DMK
D3SpZmPDR0A,UgxTXdppNl0v9VNIxUN4AaABAg,,@thelight9865,Aiadmk... Bjp pathi pesna vaai  valikumo.... Ivan Velila nadigan... Ulla villan,1,2026-03-02T10:31:18Z,2026-03-02T10:31:18Z,1,top_level,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,AIADMK BJP pathi pesna vaai valikumo ivan velila nadigan ulla villan,"['AIADMK', 'BJP', 'pathi', 'pesna', 'vaai', 'valikumo', 'ivan', 'velila', 'nadigan', 'ulla', 'villan']",0.0,1.0,0.0,0.0,Neutral,BJP
D3SpZmPDR0A,UgxTXdppNl0v9VNIxUN4AaABAg,,@thelight9865,Aiadmk... Bjp pathi pesna vaai  valikumo.... Ivan Velila nadigan... Ulla villan,1,2026-03-02T10:31:18Z,2026-03-02T10:31:18Z,1,top_level,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,AIADMK BJP pathi pesna vaai valikumo ivan velila nadigan ulla villan,"['AIADMK', 'BJP', 'pathi', 'pesna', 'vaai', 'valikumo', 'ivan', 'velila', 'nadigan', 'ulla', 'villan']",0.0,1.0,0.0,0.0,Neutral,AIADMK
D3SpZmPDR0A,UgwXpdHFrrej1lKmrbl4AaABAg,,@SureshB-d5q,"Annamalai is a real hero without makeup, you are nothing using untouchablity showing that Annamalai is from BJP and Delhi party you may fool the Tamil people but it's 101% Sure that Annamalai has far better knowledge than you and clear ideology and capability. he has education, Administration capability, better understanding skill, without selfish goals ,down to earth he can be the best leader in the TN history. I know  if he is the State BJP chief even AIDMK can't bear his charishma and will runaway that's why he kept aside he just sacrificed Annamalai the great ❤❤❤",4,2026-03-03T08:35:24Z,2026-03-03T08:57:10Z,0,top_level,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,annamalai real hero without makeup nothing using untouchablity showing annamalai BJP delhi party may fool tamil people sure annamalai far better knowledge clear ideology capability education administration capability better understanding skill without selfish goals earth best leader history know state BJP chief even aidmk bear charishma runaway kept aside sacrificed annamalai great,"['annamalai', 'real', 'hero', 'without', 'makeup', 'nothing', 'using', 'untouchablity', 'showing', 'annamalai', 'BJP', 'delhi', 'party', 'may', 'fool', 'tamil', 'people', 'sure', 'annamalai', 'far', 'better', 'knowledge', 'clear', 'ideology', 'capability', 'education', 'administration', 'capability', 'better', 'understanding', 'skill', 'without', 'selfish', 'goals', 'earth', 'best', 'leader', 'history', 'know', 'state', 'BJP', 'chief', 'even', 'aidmk', 'bear', 'charishma', 'runaway', 'kept', 'aside', 'sacrificed', 'annamalai', 'great']",0.04,0.577,0.383,0.9749,Positive,BJP
D3SpZmPDR0A,UgwFI9ER7ymDrRG3_O14AaABAg,,@vishnudevdevan8701,No buddy it's DMK vs bjp or nda we don't consider you as a opponent you are like chennai vs delhi in IPL who are struggling to get a cup like delhi after 16 years your not in the zone,6,2026-02-24T03:06:56Z,2026-02-24T03:06:56Z,3,top_level,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,buddy DMK BJP nda consider opponent like chennai delhi ipl struggling get cup like delhi years zone,"['buddy', 'DMK', 'BJP', 'nda', 'consider', 'opponent', 'like', 'chennai', 'delhi', 'ipl', 'struggling', 'get', 'cup', 'like', 'delhi', 'years', 'zone']",0.128,0.642,0.229,0.296,Positive,DMK
D3SpZmPDR0A,UgwFI9ER7ymDrRG3_O14AaABAg,,@vishnudevdevan8701,No buddy it's DMK vs bjp or nda we don't consider you as a opponent you are like chennai vs delhi in IPL who are struggling to get a cup like delhi after 16 years your not in the zone,6,2026-02-24T03:06:56Z,2026-02-24T03:06:56Z,3,top_level,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,buddy DMK BJP nda consider opponent like chennai delhi ipl struggling get cup like delhi years zone,"['buddy', 'DMK', 'BJP', 'nda', 'consider', 'opponent', 'like', 'chennai', 'delhi', 'ipl', 'struggling', 'get', 'cup', 'like', 'delhi', 'years', 'zone']",0.128,0.642,0.229,0.296,Positive,BJP
D3SpZmPDR0A,UgwFI9ER7ymDrRG3_O14AaABAg.ATaVkxRX8ksATcABFCl7x-,UgwFI9ER7ymDrRG3_O14AaABAg,@santhosh0106tg,"bjp ya, 5% vote kuda varadhu bjp ku 😂",2,2026-02-24T18:36:54Z,2026-02-24T18:36:54Z,0,reply,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,BJP vote kuda varadhu BJP,"['BJP', 'vote', 'kuda', 'varadhu', 'BJP']",0.0,1.0,0.0,0.0,Neutral,BJP
D3SpZmPDR0A,UgwFI9ER7ymDrRG3_O14AaABAg.ATaVkxRX8ksATgOtzr4eJB,UgwFI9ER7ymDrRG3_O14AaABAg,@chandraprasad3211,Bjp😂,0,2026-02-26T10:02:27Z,2026-02-26T10:02:27Z,0,reply,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,BJP,['BJP'],0.0,1.0,0.0,0.0,Neutral,BJP
D3SpZmPDR0A,UgwFI9ER7ymDrRG3_O14AaABAg.ATaVkxRX8ksATgttyYGiKU,UgwFI9ER7ymDrRG3_O14AaABAg,@vishnudevdevan8701,​@salamAM26 but why vijay DMK is there na,0,2026-02-26T14:42:04Z,2026-02-26T14:42:04Z,0,reply,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,salamam26 vijay DMK,"['salamam26', 'vijay', 'DMK']",0.0,1.0,0.0,0.0,Neutral,DMK
D3SpZmPDR0A,UgwttCwJeBstbGICj5l4AaABAg,,@praveenkumar-qi9tg,Fraud Sakthi TVK,7,2026-02-23T09:09:37Z,2026-02-23T09:09:37Z,2,top_level,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,fraud sakthi TVK,"['fraud', 'sakthi', 'TVK']",0.655,0.345,0.0,-0.5859,Negative,TVK
D3SpZmPDR0A,UgwttCwJeBstbGICj5l4AaABAg.ATZ_TPENwGzATZoK01GDlM,UgwttCwJeBstbGICj5l4AaABAg,@munnabhai-xu6dr,Bjp ka agent😅,4,2026-02-23T11:19:24Z,2026-02-23T11:19:24Z,0,reply,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,BJP agent,"['BJP', 'agent']",0.0,1.0,0.0,0.0,Neutral,BJP
D3SpZmPDR0A,UgxLY_PG-gPxe4kC0Gp4AaABAg,,@rathinasamy4364,DMK 👍,0,2026-05-04T09:22:27Z,2026-05-04T09:22:27Z,0,top_level,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,DMK,['DMK'],0.0,1.0,0.0,0.0,Neutral,DMK
D3SpZmPDR0A,UgzkX0nLeDP7uL3Rbbx4AaABAg,,@VasanthVasanth-s3v,2026 dmk tha da,0,2026-04-04T08:23:37Z,2026-04-04T08:23:37Z,0,top_level,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,DMK tha,"['DMK', 'tha']",0.0,1.0,0.0,0.0,Neutral,DMK
D3SpZmPDR0A,UgyNKPd-wsA8B8Y0aiZ4AaABAg,,@786RabiaBasri,We pray dmk winner,0,2026-04-23T07:06:38Z,2026-04-23T07:06:38Z,0,top_level,"Tamil Nadu Elections: Vijay Declares War On DMK, Vows Fearless Fight In TN Elections 2026 | N18S",CNBC-TV18,2026-02-23T08:57:51Z,Tamil Nadu Election 2026 DMK,pray DMK winner,"['pray', 'DMK', 'winner']",0.0,0.141,0.859,0.7269,Positive,DMK
9jaWJSIP3LM,UgzEbBF6P-tjDL84r9Z4AaABAg.AW9-nRH3beTAW_Yh68MTsu,UgzEbBF6P-tjDL84r9Z4AaABAg,@varunhegdebengle2385,Unfortunately people of TN and BJP too can't see that.,0,2026-05-09T07:47:34Z,2026-05-09T07:47:34Z,0,reply,"Arnab Asks Annamalai, &#39;Can You Win 2026 TN Assembly Elections?&#39;",Republic World,2025-01-03T19:35:30Z,Tamil Nadu Election 2026 DMK,unfortunately people BJP see,"['unfortunately', 'people', 'BJP', 'see']",0.444,0.556,0.0,-0.34,Negative,BJP
9jaWJSIP3LM,UgzHEB0rMvqoL_zquJ94AaABAg,,@nirmalasolanki4667,"WE NEED THIS GENTLEMAN IN TAMILNADU.  DO NOT NEED DMK.
HAR HAR MAHADAVE🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻",41,2026-05-04T07:49:00Z,2026-05-04T07:49:00Z,0,top_level,"Arnab Asks Annamalai, &#39;Can You Win 2026 TN Assembly Elections?&#39;",Republic World,2025-01-03T19:35:30Z,Tamil Nadu Election 2026 DMK,need gentleman tamilnadu need DMK har har mahadave,"['need', 'gentleman', 'tamilnadu', 'need', 'DMK', 'har', 'har', 'mahadave']",0.0,1.0,0.0,0.0,Neutral,DMK
9jaWJSIP3LM,UgxXiyoWJrk2DueMMHN4AaABAg.AW3qd0l7Nb5AW4MC1gG_x2,UgxXiyoWJrk2DueMMHN4AaABAg,@crusa1845,Yes. They need to send all BJP back where they came from in the first place without a single seat in TN.,0,2026-04-26T19:42:38Z,2026-04-26T19:42:38Z,0,reply,"Arnab Asks Annamalai, &#39;Can You Win 2026 TN Assembly Elections?&#39;",Republic World,2025-01-03T19:35:30Z,Tamil Nadu Election 2026 DMK,yes need send BJP back came first place without single seat,"['yes', 'need', 'send', 'BJP', 'back', 'came', 'first', 'place', 'without', 'single', 'seat']",0.0,0.787,0.213,0.4019,Positive,BJP
9jaWJSIP3LM,UgxXiyoWJrk2DueMMHN4AaABAg.AW3qd0l7Nb5AWBIw9HhHuV,UgxXiyoWJrk2DueMMHN4AaABAg,@josaphatfarrar,Tamil Nadu’s gdp growth under DMK is double that of India’s. Possible the biggest increase in HDI over his term. What change does Tamil Nadu really need.,8,2026-04-29T12:28:48Z,2026-04-29T12:28:48Z,0,reply,"Arnab Asks Annamalai, &#39;Can You Win 2026 TN Assembly Elections?&#39;",Republic World,2025-01-03T19:35:30Z,Tamil Nadu Election 2026 DMK,tamil nadu gdp growth DMK double india possible biggest increase hdi term change tamil nadu really need,"['tamil', 'nadu', 'gdp', 'growth', 'DMK', 'double', 'india', 'possible', 'biggest', 'increase', 'hdi', 'term', 'change', 'tamil', 'nadu', 'really', 'need']",0.0,0.754,0.246,0.5994,Positive,DMK
9jaWJSIP3LM,UgzW7yczUohCJTiOLqp4AaABAg.ASUG4kwmGPbATWgMXxIvx2,UgzW7yczUohCJTiOLqp4AaABAg,@Bharat-Growth,"What's the problem? To save the nation from the antisocial elements, any action is correct, to wipe out DMK & its associates!",0,2026-02-22T06:12:07Z,2026-02-22T06:12:07Z,0,reply,"Arnab Asks Annamalai, &#39;Can You Win 2026 TN Assembly Elections?&#39;",Republic World,2025-01-03T19:35:30Z,Tamil Nadu Election 2026 DMK,problem save nation antisocial elements action correct wipe DMK associates,"['problem', 'save', 'nation', 'antisocial', 'elements', 'action', 'correct', 'wipe', 'DMK', 'associates']",0.194,0.576,0.23,0.128,Positive,DMK
9jaWJSIP3LM,UgwPwn0ZNk7mXKCZTu94AaABAg,,@DayakarReddyKota,Jai bjp Jai annamalai,1,2026-05-01T14:35:02Z,2026-05-01T14:35:02Z,0,top_level,"Arnab Asks Annamalai, &#39;Can You Win 2026 TN Assembly Elections?&#39;",Republic World,2025-01-03T19:35:30Z,Tamil Nadu Election 2026 DMK,jai BJP jai annamalai,"['jai', 'BJP', 'jai', 'annamalai']",0.0,1.0,0.0,0.0,Neutral,BJP
9jaWJSIP3LM,UgxjHfmSLLwkJCuRIrB4AaABAg,,@mohandasjena9843,He's is like bjp tiger Shroff,1,2026-05-06T05:05:57Z,2026-05-06T05:05:57Z,0,top_level,"Arnab Asks Annamalai, &#39;Can You Win 2026 TN Assembly Elections?&#39;",Republic World,2025-01-03T19:35:30Z,Tamil Nadu Election 2026 DMK,like BJP tiger shroff,"['like', 'BJP', 'tiger', 'shroff']",0.0,0.545,0.455,0.3612,Positive,BJP
ZhUnowEGpwQ,UgyI_pPT4xw8pHeEa2Z4AaABAg,,@MassMohan-n7s,"TVK FOR TN 🇪🇸🎉 2026
ThalapathY VIJAY ⭐🔥",2,2026-05-01T11:50:00Z,2026-05-01T11:50:00Z,0,top_level,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,TVK thalapathy vijay,"['TVK', 'thalapathy', 'vijay']",0.0,1.0,0.0,0.0,Neutral,TVK
ZhUnowEGpwQ,Ugyv16toM_wJMrBUSEV4AaABAg,,@prabhur8456,TVK will secure more than 30 to 35% and form new government,203,2026-04-25T15:56:28Z,2026-04-25T15:56:28Z,12,top_level,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,TVK secure form new government,"['TVK', 'secure', 'form', 'new', 'government']",0.0,0.625,0.375,0.34,Positive,TVK
ZhUnowEGpwQ,UgyqNmOuaZVA7_aGEIh4AaABAg.AW6FYJHNpRyAWBOVUzB06Y,UgyqNmOuaZVA7_aGEIh4AaABAg,@sadeeshck,dai.... party cannot b run in youtube or instagram..... 100% tvk will get single seat😂😂😂,0,2026-04-29T13:17:27Z,2026-04-29T13:17:27Z,0,reply,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,dai party cannot run youtube instagram TVK get single seat,"['dai', 'party', 'cannot', 'run', 'youtube', 'instagram', 'TVK', 'get', 'single', 'seat']",0.0,0.769,0.231,0.4019,Positive,TVK
ZhUnowEGpwQ,UgwqZDlS89FJISaH6AZ4AaABAg,,@priya9634,But many people say they voted for tvk . How come exit poll is different?,14,2026-04-27T08:05:11Z,2026-04-27T08:05:11Z,0,top_level,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,many people say voted TVK come exit poll different,"['many', 'people', 'say', 'voted', 'TVK', 'come', 'exit', 'poll', 'different']",0.0,1.0,0.0,0.0,Neutral,TVK
ZhUnowEGpwQ,UgzANbEAWYPd-1ZIPbZ4AaABAg.AVus9Q_RAAnAVvrRv77hXo,UgzANbEAWYPd-1ZIPbZ4AaABAg,@DevilsAdvocate4510,​@AravindKumar-r5glol !!! tvk having 25% vote share with the help of their verified members don't even dare to underestimate him!!!,8,2026-04-23T03:12:01Z,2026-04-23T03:12:01Z,0,reply,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,aravindkumar r5glol TVK vote share help verified members even dare underestimate,"['aravindkumar', 'r5glol', 'TVK', 'vote', 'share', 'help', 'verified', 'members', 'even', 'dare', 'underestimate']",0.146,0.53,0.325,0.4019,Positive,TVK
ZhUnowEGpwQ,UgxIiiQB6Oax6V4GpgB4AaABAg.AVxAvXjlZaqAWA_667mJtn,UgxIiiQB6Oax6V4GpgB4AaABAg,@krishsaburi,"​​@Learner5555
He is not bashing Vijay. He says even 10% should be treated as a success for Vijay. That's genuinely wishing well for TVK and Vijay",0,2026-04-29T05:39:36Z,2026-04-29T05:40:05Z,0,reply,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,learner55 bashing vijay says even treated success vijay genuinely wishing well TVK vijay,"['learner55', 'bashing', 'vijay', 'says', 'even', 'treated', 'success', 'vijay', 'genuinely', 'wishing', 'well', 'TVK', 'vijay']",0.0,0.565,0.435,0.7717,Positive,TVK
ZhUnowEGpwQ,UgzqCJmPS785wXkWAy14AaABAg,,@manikandansr6604,TVk ❤,2,2026-04-25T22:00:00Z,2026-04-25T22:00:00Z,0,top_level,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,TVK,['TVK'],0.0,1.0,0.0,0.0,Neutral,TVK
ZhUnowEGpwQ,UgztNF1Wkq87UqD30k14AaABAg,,@sadiqali41,"Well said it Vijay is not going to sweep this election, he may divide the vote of DMK or he may be the spoiler for DMK",1,2026-04-26T14:28:32Z,2026-04-26T14:28:32Z,0,top_level,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,well said vijay going sweep election may divide vote DMK may spoiler DMK,"['well', 'said', 'vijay', 'going', 'sweep', 'election', 'may', 'divide', 'vote', 'DMK', 'may', 'spoiler', 'DMK']",0.0,0.851,0.149,0.2732,Positive,DMK
ZhUnowEGpwQ,UgypTuD3hV2m8bmNaBR4AaABAg,,@tamilno1facts691,"TVK,, Mass 🎉🎉🎉",0,2026-04-29T14:51:08Z,2026-04-29T14:51:08Z,0,top_level,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,TVK mass,"['TVK', 'mass']",0.0,1.0,0.0,0.0,Neutral,TVK
ZhUnowEGpwQ,UgwyKGGqHKMe9-JKWuV4AaABAg,,@Adv_Shibili,110 seats tvk❤,0,2026-05-04T15:43:08Z,2026-05-04T15:43:08Z,0,top_level,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,seats TVK,"['seats', 'TVK']",0.0,1.0,0.0,0.0,Neutral,TVK
ZhUnowEGpwQ,UgzGG2MdhgBayyfUiDV4AaABAg,,@kabildevponnuswamy9220,"TN super heroes - Vijay, Annamalai, Seeman, Anbumani....should join together for the better future of TN & it's people. Instead of all these people in different parties they should be together because each of them are so capable leaders and they are really working for the better future of TN people. Hope after 2026 election result Congress party Leader Rahul Gandhi will join with TVK....hope for the better future of TN & it's people 🙏",1,2026-04-29T08:29:55Z,2026-04-29T08:29:55Z,0,top_level,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,super heroes vijay annamalai seeman anbumani join together better future people instead people different parties together capable leaders really working better future people hope election result congress party leader rahul gandhi join TVK hope better future people,"['super', 'heroes', 'vijay', 'annamalai', 'seeman', 'anbumani', 'join', 'together', 'better', 'future', 'people', 'instead', 'people', 'different', 'parties', 'together', 'capable', 'leaders', 'really', 'working', 'better', 'future', 'people', 'hope', 'election', 'result', 'congress', 'party', 'leader', 'rahul', 'gandhi', 'join', 'TVK', 'hope', 'better', 'future', 'people']",0.0,0.423,0.577,0.985,Positive,TVK
ZhUnowEGpwQ,UgxR_ulVCdiMrsp3G-h4AaABAg,,@DeviVinod-g1c,Tvk easy win wait and watch on may 4th.  Vijay as not lost anywhere he is victory  symbol ❤❤❤❤,3,2026-04-24T07:34:29Z,2026-04-24T07:34:29Z,3,top_level,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,TVK easy win wait watch may 4th vijay lost anywhere victory symbol,"['TVK', 'easy', 'win', 'wait', 'watch', 'may', '4th', 'vijay', 'lost', 'anywhere', 'victory', 'symbol']",0.128,0.5,0.372,0.6597,Positive,TVK
ZhUnowEGpwQ,UgyIG0zaKAh_o4d6fId4AaABAg.AVv8RWqtJydAVvsPY0vgrl,UgyIG0zaKAh_o4d6fId4AaABAg,@kneesolution4209,Only BJP,5,2026-04-23T03:20:26Z,2026-04-23T03:20:26Z,0,reply,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,BJP,['BJP'],0.0,1.0,0.0,0.0,Neutral,BJP
ZhUnowEGpwQ,UgyIG0zaKAh_o4d6fId4AaABAg.AVv8RWqtJydAVx0xc5Lk6T,UgyIG0zaKAh_o4d6fId4AaABAg,@Superman1e136,I voted for TVK,2,2026-04-23T14:03:06Z,2026-04-23T14:03:06Z,0,reply,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,voted TVK,"['voted', 'TVK']",0.0,1.0,0.0,0.0,Neutral,TVK
ZhUnowEGpwQ,Ugx59M7a87SUVF_7iDt4AaABAg,,@MathanMukil-n8m,Tvk❤,0,2026-04-24T01:56:52Z,2026-04-24T01:56:52Z,0,top_level,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,TVK,['TVK'],0.0,1.0,0.0,0.0,Neutral,TVK
ZhUnowEGpwQ,UgxpPVO914ah3Zi8-UJ4AaABAg,,@sivakumarr8855,TVK 🇪🇸🔥🔥🔥,0,2026-04-30T09:54:49Z,2026-04-30T09:54:49Z,0,top_level,TN Elections 2026: Can Vijay’s Party Win Tamil Nadu? Full Analysis #tamilnaduelections #vijay,India Today,2026-04-22T16:16:25Z,Tamil Nadu Election 2026 DMK,TVK,['TVK'],0.0,1.0,0.0,0.0,Neutral,TVK
